route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
44,000003,88____:049::8884004:8881000:4:1038:20211114,Mons,11409,,975,,1
45,000004,88____:049::8883006:8814308:5:1005:20220109,Hal,11409,,976,,1
43,000002,88____:049::8832409:8831005:9:1241:20211205,Hasselt,11410,,977,,1
44,000003,88____:049::8884004:8881000:4:1138:20211114,Mons,11410,,978,,1
14,000013,88____:049::8871308:8872009:5:1941:20211121,Charleroi-Sud,11410,,979,,1
45,000004,88____:049::8883006:8814308:5:1105:20220109,Hal,11410,,980,,1
43,000002,88____:049::8832409:8831005:9:1341:20211205,Hasselt,11411,,981,,1
44,000003,88____:049::8884004:8881000:4:1238:20211114,Mons,11411,,982,,1
45,000004,88____:049::8883006:8814308:5:1205:20220109,Hal,11411,,983,,1
43,000002,88____:049::8832409:8831005:9:1441:20211205,Hasselt,11412,,984,,1
44,000003,88____:049::8884004:8881000:4:1338:20211114,Mons,11412,,985,,1
14,000013,88____:049::8871308:8872009:5:2141:20211121,Charleroi-Sud,11412,,986,,1
45,000004,88____:049::8883006:8814308:5:1305:20220109,Hal,11412,,987,,1
43,000002,88____:049::8832409:8831005:9:1541:20211205,Hasselt,11413,,988,,1
44,000003,88____:049::8884004:8881000:4:1438:20211114,Mons,11413,,989,,1
45,000004,88____:049::8883006:8814308:5:1405:20220109,Hal,11413,,990,,1
43,000002,88____:049::8832409:8831005:9:1641:20211205,Hasselt,11414,,991,,1
44,000003,88____:049::8884004:8881000:4:1538:20211114,Mons,11414,,992,,1
14,000013,88____:049::8871308:8872009:5:2341:20211121,Charleroi-Sud,11414,,993,,1
45,000004,88____:049::8883006:8814308:5:1505:20220109,Hal,11414,,994,,1
43,000002,88____:049::8832409:8831005:9:1741:20211205,Hasselt,11415,,995,,1
44,000003,88____:049::8884004:8881000:4:1638:20211114,Mons,11415,,996,,1
45,000021,88____:049::8883006:8814308:5:1605:20220108,Hal,11415,,997,,1
43,000002,88____:049::8832409:8831005:9:1841:20211205,Hasselt,11416,,998,,1
44,000003,88____:049::8884004:8881000:4:1738:20211114,Mons,11416,,999,,1
45,000021,88____:049::8883006:8814308:5:1705:20220108,Hal,11416,,1000,,1
43,000002,88____:049::8832409:8831005:9:1941:20211205,Hasselt,11417,,1001,,1
45,000021,88____:049::8883006:8814308:5:1805:20220108,Hal,11417,,1002,,1
43,000002,88____:049::8832409:8831005:9:2041:20211205,Hasselt,11418,,1003,,1
45,000021,88____:049::8883006:8814308:5:1905:20220108,Hal,11418,,1004,,1
43,000002,88____:049::8832409:8831005:9:2141:20211205,Hasselt,11419,,1005,,1
45,000021,88____:049::8883006:8814308:5:2005:20220108,Hal,11419,,1006,,1
43,000002,88____:049::8832409:8831005:9:2241:20211205,Hasselt,11420,,1007,,1
14,000013,88____:049::8872009:8871308:5:655:20211121,Luttre,11420,,1008,,1
45,000021,88____:049::8883006:8814308:5:2105:20220108,Hal,11420,,1009,,1
45,000021,88____:049::8883006:8814308:5:2205:20220108,Hal,11421,,1010,,1
14,000013,88____:049::8872009:8871308:5:855:20211121,Luttre,11422,,1011,,1
45,000021,88____:049::8883006:8814308:5:2305:20220108,Hal,11422,,1012,,1
46,000021,88____:049::8883006:8814001:10:2435:20220108,Bruxelles-Midi,11423,,1013,,1
14,000013,88____:049::8872009:8871308:5:1055:20211121,Luttre,11424,,1014,,1
14,000013,88____:049::8872009:8871308:5:1255:20211121,Luttre,11426,,1015,,1
45,000004,88____:049::8814308:8883006:5:625:20220109,Braine-Le-Comte,11426,,1016,,1
44,000003,88____:049::8881000:8884004:4:656:20211114,Saint-Ghislain,11427,,1017,,1
45,000004,88____:049::8814308:8883006:5:725:20220109,Braine-Le-Comte,11427,,1018,,1
44,000003,88____:049::8881000:8884004:4:756:20211114,Saint-Ghislain,11428,,1019,,1
14,000013,88____:049::8872009:8871308:5:1455:20211121,Luttre,11428,,1020,,1
45,000004,88____:049::8814308:8883006:5:825:20220109,Braine-Le-Comte,11428,,1021,,1
43,000002,88____:049::8831005:8832409:9:850:20211205,Mol,11429,,1022,,1
44,000003,88____:049::8881000:8884004:4:856:20211114,Saint-Ghislain,11429,,1023,,1
45,000004,88____:049::8814308:8883006:5:925:20220109,Braine-Le-Comte,11429,,1024,,1
43,000002,88____:049::8831005:8832409:9:950:20211205,Mol,11430,,1025,,1
44,000003,88____:049::8881000:8884004:4:956:20211114,Saint-Ghislain,11430,,1026,,1
14,000013,88____:049::8872009:8871308:5:1655:20211121,Luttre,11430,,1027,,1
45,000004,88____:049::8814308:8883006:5:1025:20220109,Braine-Le-Comte,11430,,1028,,1
43,000002,88____:049::8831005:8832409:9:1050:20211205,Mol,11431,,1029,,1
44,000003,88____:049::8881000:8884004:4:1056:20211114,Saint-Ghislain,11431,,1030,,1
45,000004,88____:049::8814308:8883006:5:1125:20220109,Braine-Le-Comte,11431,,1031,,1
43,000002,88____:049::8831005:8832409:9:1150:20211205,Mol,11432,,1032,,1
44,000003,88____:049::8881000:8884004:4:1156:20211114,Saint-Ghislain,11432,,1033,,1
14,000013,88____:049::8872009:8871308:5:1855:20211121,Luttre,11432,,1034,,1
45,000004,88____:049::8814308:8883006:5:1225:20220109,Braine-Le-Comte,11432,,1035,,1
43,000002,88____:049::8831005:8832409:9:1250:20211205,Mol,11433,,1036,,1
44,000003,88____:049::8881000:8884004:4:1256:20211114,Saint-Ghislain,11433,,1037,,1
45,000004,88____:049::8814308:8883006:5:1325:20220109,Braine-Le-Comte,11433,,1038,,1
43,000002,88____:049::8831005:8832409:9:1350:20211205,Mol,11434,,1039,,1
44,000003,88____:049::8881000:8884004:4:1356:20211114,Saint-Ghislain,11434,,1040,,1
14,000013,88____:049::8872009:8871308:5:2055:20211121,Luttre,11434,,1041,,1
45,000004,88____:049::8814308:8883006:5:1425:20220109,Braine-Le-Comte,11434,,1042,,1
43,000002,88____:049::8831005:8832409:9:1450:20211205,Mol,11435,,1043,,1
44,000003,88____:049::8881000:8884004:4:1456:20211114,Saint-Ghislain,11435,,1044,,1
45,000004,88____:049::8814308:8883006:5:1525:20220109,Braine-Le-Comte,11435,,1045,,1
43,000002,88____:049::8831005:8832409:9:1550:20211205,Mol,11436,,1046,,1
44,000003,88____:049::8881000:8884004:4:1556:20211114,Saint-Ghislain,11436,,1047,,1
45,000004,88____:049::8814308:8883006:5:1625:20220109,Braine-Le-Comte,11436,,1048,,1
43,000002,88____:049::8831005:8832409:9:1650:20211205,Mol,11437,,1049,,1
44,000003,88____:049::8881000:8884004:4:1656:20211114,Saint-Ghislain,11437,,1050,,1
45,000021,88____:049::8814308:8883006:5:1725:20220108,Braine-Le-Comte,11437,,1051,,1
43,000002,88____:049::8831005:8832409:9:1750:20211205,Mol,11438,,1052,,1
44,000003,88____:049::8881000:8884004:4:1756:20211114,Saint-Ghislain,11438,,1053,,1
45,000021,88____:049::8814308:8883006:5:1825:20220108,Braine-Le-Comte,11438,,1054,,1
43,000002,88____:049::8831005:8832409:9:1850:20211205,Mol,11439,,1055,,1
45,000021,88____:049::8814308:8883006:5:1925:20220108,Braine-Le-Comte,11439,,1056,,1
43,000002,88____:049::8831005:8832409:9:1950:20211205,Mol,11440,,1057,,1
45,000021,88____:049::8814308:8883006:5:2025:20220108,Braine-Le-Comte,11440,,1058,,1
43,000002,88____:049::8831005:8832409:9:2050:20211205,Mol,11441,,1059,,1
45,000021,88____:049::8814308:8883006:5:2125:20220108,Braine-Le-Comte,11441,,1060,,1
43,000002,88____:049::8831005:8832409:9:2150:20211205,Mol,11442,,1061,,1
45,000021,88____:049::8814308:8883006:5:2225:20220108,Braine-Le-Comte,11442,,1062,,1
43,000002,88____:049::8831005:8832409:9:2250:20211205,Mol,11443,,1063,,1
45,000021,88____:049::8814308:8883006:5:2325:20220108,Braine-Le-Comte,11443,,1064,,1
47,000021,88____:049::8814308:8882206:10:2511:20220108,La Louviere-Sud,11444,,1065,,1
17,000041,88____:049::8833605:8833001:6:2350:20211128,Louvain,11445,,1066,,1
48,000013,88____:049::8882107:8881000:8:808:20211121,Mons,11449,,1067,,1
48,000013,88____:049::8882107:8881000:8:1008:20211121,Mons,11450,,1068,,1
48,000013,88____:049::8882107:8881000:8:1208:20211121,Mons,11451,,1069,,1
48,000013,88____:049::8882107:8881000:8:1408:20211121,Mons,11452,,1070,,1
48,000013,88____:049::8882107:8881000:8:1608:20211121,Mons,11453,,1071,,1
48,000009,88____:049::8882107:8881000:8:1808:20211120,Mons,11454,,1072,,1
48,000009,88____:049::8882107:8881000:8:2008:20211120,Mons,11455,,1073,,1
12,000042,88____:049::8865003:8865300:2:700:20211217,Bertrix,11456,,1074,,1
48,000009,88____:049::8882107:8881000:8:2208:20211120,Mons,11456,,1075,,1
12,000043,88____:049::8865003:8865300:2:702:20211210,Bertrix,11456,,1076,,1
3,000005,88____:049::8891009:8892007:10:842:20220116,Gand-Saint-Pierre,11456,,1077,,1
12,000044,88____:049::8865003:8865300:2:802:20211212,Bertrix,11457,,1078,,1
12,000037,88____:049::8865003:8865300:2:800:20211217,Bertrix,11457,,1079,,1
48,000013,88____:049::8881000:8882107:8:857:20211121,La Louviere- Centre,11457,,1080,,1
3,000005,88____:049::8891009:8892007:10:942:20220116,Gand-Saint-Pierre,11457,,1081,,1
19,000013,88____:049::8864501:8864006:7:923:20211121,Rochefort-Jemelle,11458,,1082,,1
12,000045,88____:049::8865003:8865300:2:902:20211210,Bertrix,11458,,1083,,1
12,000037,88____:049::8865003:8865300:2:900:20211217,Bertrix,11458,,1084,,1
3,000005,88____:049::8891009:8892007:10:1042:20220116,Gand-Saint-Pierre,11458,,1085,,1
12,000044,88____:049::8865003:8865300:2:1002:20211212,Bertrix,11459,,1086,,1
12,000037,88____:049::8865003:8865300:2:1000:20211217,Bertrix,11459,,1087,,1
48,000013,88____:049::8881000:8882107:8:1057:20211121,La Louviere- Centre,11459,,1088,,1
3,000005,88____:049::8891009:8892007:10:1142:20220116,Gand-Saint-Pierre,11459,,1089,,1
49,000046,88____:049::8811601:8861200:6:1021:20220109,Gembloux,11460,,1090,,1
19,000013,88____:049::8864501:8864006:7:1123:20211121,Rochefort-Jemelle,11460,,1091,,1
12,000045,88____:049::8865003:8865300:2:1102:20211210,Bertrix,11460,,1092,,1
12,000037,88____:049::8865003:8865300:2:1100:20211217,Bertrix,11460,,1093,,1
3,000005,88____:049::8891009:8892007:10:1242:20220116,Gand-Saint-Pierre,11460,,1094,,1
12,000044,88____:049::8865003:8865300:2:1202:20211212,Bertrix,11461,,1095,,1
12,000037,88____:049::8865003:8865300:2:1200:20211217,Bertrix,11461,,1096,,1
48,000013,88____:049::8881000:8882107:8:1257:20211121,La Louviere- Centre,11461,,1097,,1
3,000005,88____:049::8891009:8892007:10:1342:20220116,Gand-Saint-Pierre,11461,,1098,,1
49,000004,88____:049::8811601:8861200:6:1221:20220109,Gembloux,11462,,1099,,1
19,000013,88____:049::8864501:8864006:7:1323:20211121,Rochefort-Jemelle,11462,,1100,,1
12,000045,88____:049::8865003:8865300:2:1302:20211210,Bertrix,11462,,1101,,1
12,000037,88____:049::8865003:8865300:2:1300:20211217,Bertrix,11462,,1102,,1
3,000005,88____:049::8891009:8892007:10:1442:20220116,Gand-Saint-Pierre,11462,,1103,,1
12,000044,88____:049::8865003:8865300:2:1402:20211212,Bertrix,11463,,1104,,1
12,000037,88____:049::8865003:8865300:2:1400:20211217,Bertrix,11463,,1105,,1
48,000013,88____:049::8881000:8882107:8:1457:20211121,La Louviere- Centre,11463,,1106,,1
3,000005,88____:049::8891009:8892007:10:1542:20220116,Gand-Saint-Pierre,11463,,1107,,1
49,000021,88____:049::8811601:8861200:6:1421:20220108,Gembloux,11464,,1108,,1
19,000013,88____:049::8864501:8864006:7:1523:20211121,Rochefort-Jemelle,11464,,1109,,1
12,000045,88____:049::8865003:8865300:2:1502:20211210,Bertrix,11464,,1110,,1
12,000037,88____:049::8865003:8865300:2:1500:20211217,Bertrix,11464,,1111,,1
3,000005,88____:049::8891009:8892007:10:1642:20220116,Gand-Saint-Pierre,11464,,1112,,1
12,000045,88____:049::8865003:8865300:2:1602:20211210,Bertrix,11465,,1113,,1
12,000037,88____:049::8865003:8865300:2:1600:20211217,Bertrix,11465,,1114,,1
48,000013,88____:049::8881000:8882107:8:1657:20211121,La Louviere- Centre,11465,,1115,,1
3,000005,88____:049::8891009:8892007:10:1742:20220116,Gand-Saint-Pierre,11465,,1116,,1
19,000013,88____:049::8864501:8864006:7:1723:20211121,Rochefort-Jemelle,11466,,1117,,1
12,000045,88____:049::8865003:8865300:2:1702:20211210,Bertrix,11466,,1118,,1
12,000037,88____:049::8865003:8865300:2:1700:20211217,Bertrix,11466,,1119,,1
3,000005,88____:049::8891009:8892007:10:1842:20220116,Gand-Saint-Pierre,11466,,1120,,1
12,000045,88____:049::8865003:8865300:2:1802:20211210,Bertrix,11467,,1121,,1
12,000037,88____:049::8865003:8865300:2:1800:20211217,Bertrix,11467,,1122,,1
48,000009,88____:049::8881000:8882107:8:1857:20211120,La Louviere- Centre,11467,,1123,,1
3,000005,88____:049::8891009:8892007:10:1942:20220116,Gand-Saint-Pierre,11467,,1124,,1
19,000013,88____:049::8864501:8864006:7:1923:20211121,Rochefort-Jemelle,11468,,1125,,1
12,000045,88____:049::8865003:8865300:2:1902:20211210,Bertrix,11468,,1126,,1
12,000037,88____:049::8865003:8865300:2:1900:20211217,Bertrix,11468,,1127,,1
3,000005,88____:049::8891009:8892007:10:2042:20220116,Gand-Saint-Pierre,11468,,1128,,1
12,000045,88____:049::8865003:8865300:2:2002:20211210,Bertrix,11469,,1129,,1
12,000037,88____:049::8865003:8865300:2:2000:20211217,Bertrix,11469,,1130,,1
48,000009,88____:049::8881000:8882107:8:2057:20211120,La Louviere- Centre,11469,,1131,,1
3,000005,88____:049::8891009:8892007:10:2142:20220116,Gand-Saint-Pierre,11469,,1132,,1
19,000013,88____:049::8864501:8864006:7:2123:20211121,Rochefort-Jemelle,11470,,1133,,1
12,000045,88____:049::8865003:8865300:2:2102:20211210,Bertrix,11470,,1134,,1
12,000037,88____:049::8865003:8865300:2:2100:20211217,Bertrix,11470,,1135,,1
3,000005,88____:049::8891009:8892007:10:2242:20220116,Gand-Saint-Pierre,11470,,1136,,1
12,000045,88____:049::8865003:8865300:2:2202:20211210,Bertrix,11471,,1137,,1
12,000037,88____:049::8865003:8865300:2:2200:20211217,Bertrix,11471,,1138,,1
48,000009,88____:049::8881000:8882107:8:2257:20211120,La Louviere- Centre,11471,,1139,,1
3,000005,88____:049::8891009:8892007:10:2332:20220116,Gand-Saint-Pierre,11471,,1140,,1
19,000013,88____:049::8864501:8864006:7:2323:20211121,Rochefort-Jemelle,11472,,1141,,1
12,000045,88____:049::8865003:8865300:2:2302:20211210,Bertrix,11472,,1142,,1
12,000037,88____:049::8865003:8865300:2:2300:20211217,Bertrix,11472,,1143,,1
3,000005,88____:049::8891009:8892007:10:2432:20220116,Gand-Saint-Pierre,11472,,1144,,1
3,000005,88____:049::8891009:8892007:10:2532:20220116,Gand-Saint-Pierre,11473,,1145,,1
19,000013,88____:049::8864006:8864501:7:745:20211121,Ciney,11477,,1146,,1
12,000047,88____:049::8865300:8865003:2:717:20211217,Libramont,11477,,1147,,1
12,000043,88____:049::8865300:8865003:2:709:20211210,Libramont,11477,,1148,,1
12,000048,88____:049::8865300:8865003:2:817:20211217,Libramont,11478,,1149,,1
49,000046,88____:049::8861200:8811601:6:1028:20220109,Ottignies,11479,,1150,,1
19,000013,88____:049::8864006:8864501:7:945:20211121,Ciney,11479,,1151,,1
12,000049,88____:049::8865300:8865003:2:917:20211217,Libramont,11479,,1152,,1
12,000048,88____:049::8865300:8865003:2:1017:20211217,Libramont,11480,,1153,,1
49,000004,88____:049::8861200:8811601:6:1228:20220109,Ottignies,11481,,1154,,1
19,000013,88____:049::8864006:8864501:7:1145:20211121,Ciney,11481,,1155,,1
12,000049,88____:049::8865300:8865003:2:1117:20211217,Libramont,11481,,1156,,1
12,000048,88____:049::8865300:8865003:2:1217:20211217,Libramont,11482,,1157,,1
49,000021,88____:049::8861200:8811601:6:1428:20220108,Ottignies,11483,,1158,,1
19,000013,88____:049::8864006:8864501:7:1345:20211121,Ciney,11483,,1159,,1
12,000049,88____:049::8865300:8865003:2:1317:20211217,Libramont,11483,,1160,,1
12,000048,88____:049::8865300:8865003:2:1417:20211217,Libramont,11484,,1161,,1
19,000013,88____:049::8864006:8864501:7:1545:20211121,Ciney,11485,,1162,,1
12,000049,88____:049::8865300:8865003:2:1517:20211217,Libramont,11485,,1163,,1
12,000048,88____:049::8865300:8865003:2:1617:20211217,Libramont,11486,,1164,,1
19,000013,88____:049::8864006:8864501:7:1745:20211121,Ciney,11487,,1165,,1
12,000048,88____:049::8865300:8865003:2:1717:20211217,Libramont,11487,,1166,,1
41,000017,88____:049::8814308:8814001:6:643:20211219,Bruxelles-Midi,11487,,1167,,1
12,000048,88____:049::8865300:8865003:2:1817:20211217,Libramont,11488,,1168,,1
41,000017,88____:049::8814308:8814001:6:743:20211219,Bruxelles-Midi,11488,,1169,,1
19,000013,88____:049::8864006:8864501:7:1945:20211121,Ciney,11489,,1170,,1
12,000048,88____:049::8865300:8865003:2:1917:20211217,Libramont,11489,,1171,,1
41,000017,88____:049::8814308:8814001:6:843:20211219,Bruxelles-Midi,11489,,1172,,1
12,000048,88____:049::8865300:8865003:2:2017:20211217,Libramont,11490,,1173,,1
41,000017,88____:049::8814308:8814001:6:943:20211219,Bruxelles-Midi,11490,,1174,,1
19,000013,88____:049::8864006:8864501:7:2145:20211121,Ciney,11491,,1175,,1
12,000048,88____:049::8865300:8865003:2:2117:20211217,Libramont,11491,,1176,,1
41,000017,88____:049::8814308:8814001:6:1043:20211219,Bruxelles-Midi,11491,,1177,,1
12,000048,88____:049::8865300:8865003:2:2217:20211217,Libramont,11492,,1178,,1
41,000017,88____:049::8814308:8814001:6:1143:20211219,Bruxelles-Midi,11492,,1179,,1
12,000048,88____:049::8865300:8865003:2:2317:20211217,Libramont,11493,,1180,,1
41,000017,88____:049::8814308:8814001:6:1243:20211219,Bruxelles-Midi,11493,,1181,,1
41,000017,88____:049::8814308:8814001:6:1343:20211219,Bruxelles-Midi,11494,,1182,,1
41,000017,88____:049::8814308:8814001:6:1443:20211219,Bruxelles-Midi,11495,,1183,,1
41,000017,88____:049::8814308:8814001:6:1543:20211219,Bruxelles-Midi,11496,,1184,,1
41,000017,88____:049::8814308:8814001:6:1643:20211219,Bruxelles-Midi,11497,,1185,,1
41,000017,88____:049::8814308:8814001:6:1743:20211219,Bruxelles-Midi,11498,,1186,,1
41,000017,88____:049::8814308:8814001:6:1843:20211219,Bruxelles-Midi,11499,,1187,,1
41,000017,88____:049::8814308:8814001:6:1943:20211219,Bruxelles-Midi,11500,,1188,,1
41,000017,88____:049::8814308:8814001:6:2043:20211219,Bruxelles-Midi,11501,,1189,,1
41,000017,88____:049::8814308:8814001:6:2143:20211219,Bruxelles-Midi,11502,,1190,,1
41,000017,88____:049::8814308:8814001:6:2243:20211219,Bruxelles-Midi,11503,,1191,,1
17,000050,88____:049::8833001:8833605:6:749:20220123,Landen,11504,,1192,,1
3,000005,88____:049::8891009:8892007:10:628:20220116,Gand-Saint-Pierre,11504,,1193,,1
41,000017,88____:049::8814308:8814001:6:2343:20211219,Bruxelles-Midi,11504,,1194,,1
17,000050,88____:049::8833001:8833605:6:849:20220123,Landen,11505,,1195,,1
50,000002,88____:049::8864345:8865003:6:848:20211205,Libramont,11505,,1196,,1
3,000005,88____:049::8891009:8892007:10:728:20220116,Gand-Saint-Pierre,11505,,1197,,1
17,000050,88____:049::8833001:8833605:6:949:20220123,Landen,11506,,1198,,1
51,000002,88____:049::8864006:8865003:5:918:20211205,Libramont,11506,,1199,,1
3,000005,88____:049::8891009:8892007:10:816:20220116,Gand-Saint-Pierre,11506,,1200,,1
17,000050,88____:049::8833001:8833605:6:1049:20220123,Landen,11507,,1201,,1
51,000002,88____:049::8864006:8865003:5:1018:20211205,Libramont,11507,,1202,,1
7,000017,88____:049::8891405:8891009:3:800:20211219,Bruges,11507,,1203,,1
3,000005,88____:049::8891009:8892007:10:916:20220116,Gand-Saint-Pierre,11507,,1204,,1
17,000050,88____:049::8833001:8833605:6:1149:20220123,Landen,11508,,1205,,1
51,000002,88____:049::8864006:8865003:5:1118:20211205,Libramont,11508,,1206,,1
7,000017,88____:049::8891405:8891009:3:900:20211219,Bruges,11508,,1207,,1
3,000005,88____:049::8891009:8892007:10:1016:20220116,Gand-Saint-Pierre,11508,,1208,,1
17,000050,88____:049::8833001:8833605:6:1249:20220123,Landen,11509,,1209,,1
51,000002,88____:049::8864006:8865003:5:1218:20211205,Libramont,11509,,1210,,1
7,000017,88____:049::8891405:8891009:3:1000:20211219,Bruges,11509,,1211,,1
3,000005,88____:049::8891009:8892007:10:1116:20220116,Gand-Saint-Pierre,11509,,1212,,1
17,000050,88____:049::8833001:8833605:6:1349:20220123,Landen,11510,,1213,,1
51,000002,88____:049::8864006:8865003:5:1318:20211205,Libramont,11510,,1214,,1
7,000017,88____:049::8891405:8891009:3:1100:20211219,Bruges,11510,,1215,,1
3,000005,88____:049::8891009:8892007:10:1216:20220116,Gand-Saint-Pierre,11510,,1216,,1
17,000050,88____:049::8833001:8833605:6:1449:20220123,Landen,11511,,1217,,1
51,000002,88____:049::8864006:8865003:5:1418:20211205,Libramont,11511,,1218,,1
7,000017,88____:049::8891405:8891009:3:1200:20211219,Bruges,11511,,1219,,1
3,000005,88____:049::8891009:8892007:10:1316:20220116,Gand-Saint-Pierre,11511,,1220,,1
17,000050,88____:049::8833001:8833605:6:1549:20220123,Landen,11512,,1221,,1
51,000002,88____:049::8864006:8865003:5:1518:20211205,Libramont,11512,,1222,,1
7,000017,88____:049::8891405:8891009:3:1300:20211219,Bruges,11512,,1223,,1
3,000005,88____:049::8891009:8892007:10:1416:20220116,Gand-Saint-Pierre,11512,,1224,,1
17,000050,88____:049::8833001:8833605:6:1649:20220123,Landen,11513,,1225,,1
51,000002,88____:049::8864006:8865003:5:1618:20211205,Libramont,11513,,1226,,1
7,000017,88____:049::8891405:8891009:3:1400:20211219,Bruges,11513,,1227,,1
3,000005,88____:049::8891009:8892007:10:1516:20220116,Gand-Saint-Pierre,11513,,1228,,1
17,000050,88____:049::8833001:8833605:6:1749:20220123,Landen,11514,,1229,,1
51,000016,88____:049::8864006:8865003:5:1718:20211204,Libramont,11514,,1230,,1
7,000017,88____:049::8891405:8891009:3:1500:20211219,Bruges,11514,,1231,,1
3,000005,88____:049::8891009:8892007:10:1616:20220116,Gand-Saint-Pierre,11514,,1232,,1
17,000050,88____:049::8833001:8833605:6:1849:20220123,Landen,11515,,1233,,1
51,000016,88____:049::8864006:8865003:5:1818:20211204,Libramont,11515,,1234,,1
7,000017,88____:049::8891405:8891009:3:1600:20211219,Bruges,11515,,1235,,1
3,000005,88____:049::8891009:8892007:10:1716:20220116,Gand-Saint-Pierre,11515,,1236,,1
17,000050,88____:049::8833001:8833605:6:1949:20220123,Landen,11516,,1237,,1
51,000016,88____:049::8864006:8865003:5:1918:20211204,Libramont,11516,,1238,,1
7,000017,88____:049::8891405:8891009:3:1700:20211219,Bruges,11516,,1239,,1
3,000005,88____:049::8891009:8892007:10:1816:20220116,Gand-Saint-Pierre,11516,,1240,,1
17,000050,88____:049::8833001:8833605:6:2049:20220123,Landen,11517,,1241,,1
51,000016,88____:049::8864006:8865003:5:2018:20211204,Libramont,11517,,1242,,1
7,000017,88____:049::8891405:8891009:3:1800:20211219,Bruges,11517,,1243,,1
3,000005,88____:049::8891009:8892007:10:1916:20220116,Gand-Saint-Pierre,11517,,1244,,1
17,000050,88____:049::8833001:8833605:6:2149:20220123,Landen,11518,,1245,,1
51,000016,88____:049::8864006:8865003:5:2118:20211204,Libramont,11518,,1246,,1
7,000017,88____:049::8891405:8891009:3:1900:20211219,Bruges,11518,,1247,,1
3,000005,88____:049::8891009:8892007:10:2016:20220116,Gand-Saint-Pierre,11518,,1248,,1
17,000050,88____:049::8833001:8833605:6:2249:20220123,Landen,11519,,1249,,1
51,000016,88____:049::8864006:8865003:5:2218:20211204,Libramont,11519,,1250,,1
7,000017,88____:049::8891405:8891009:3:2000:20211219,Bruges,11519,,1251,,1
3,000005,88____:049::8891009:8892007:10:2116:20220116,Gand-Saint-Pierre,11519,,1252,,1
17,000050,88____:049::8833001:8833605:6:2349:20220123,Landen,11520,,1253,,1
51,000016,88____:049::8864006:8865003:5:2318:20211204,Libramont,11520,,1254,,1
7,000017,88____:049::8891405:8891009:3:2100:20211219,Bruges,11520,,1255,,1
3,000005,88____:049::8891009:8892007:10:2216:20220116,Gand-Saint-Pierre,11520,,1256,,1
17,000051,88____:049::8833001:8833605:6:2425:20211223,Landen,11521,,1257,,1
7,000017,88____:049::8891405:8891009:3:2215:20211219,Bruges,11521,,1258,,1
17,000052,88____:049::8833001:8833605:6:150:20211224,Landen,11522,,1259,,1
7,000017,88____:049::8891405:8891009:3:2315:20211219,Bruges,11522,,1260,,1
17,000041,88____:049::8833605:8833001:6:526:20211128,Louvain,11527,,1261,,1
7,000017,88____:049::8891009:8891405:3:707:20211219,Blankenberge,11527,,1262,,1
51,000002,88____:049::8865003:8864006:5:727:20211205,Rochefort-Jemelle,11528,,1263,,1
7,000017,88____:049::8891009:8891405:3:807:20211219,Blankenberge,11528,,1264,,1
17,000050,88____:049::8833605:8833001:6:710:20220123,Louvain,11529,,1265,,1
51,000002,88____:049::8865003:8864006:5:757:20211205,Rochefort-Jemelle,11529,,1266,,1
7,000017,88____:049::8891009:8891405:3:923:20211219,Blankenberge,11529,,1267,,1
3,000005,88____:049::8892007:8891009:10:828:20220116,Bruges,11529,,1268,,1
17,000050,88____:049::8833605:8833001:6:810:20220123,Louvain,11530,,1269,,1
51,000002,88____:049::8865003:8864006:5:857:20211205,Rochefort-Jemelle,11530,,1270,,1
7,000017,88____:049::8891009:8891405:3:1023:20211219,Blankenberge,11530,,1271,,1
3,000005,88____:049::8892007:8891009:10:928:20220116,Bruges,11530,,1272,,1
17,000050,88____:049::8833605:8833001:6:910:20220123,Louvain,11531,,1273,,1
51,000002,88____:049::8865003:8864006:5:1007:20211205,Rochefort-Jemelle,11531,,1274,,1
7,000017,88____:049::8891009:8891405:3:1123:20211219,Blankenberge,11531,,1275,,1
3,000005,88____:049::8892007:8891009:10:1028:20220116,Bruges,11531,,1276,,1
17,000050,88____:049::8833605:8833001:6:1010:20220123,Louvain,11532,,1277,,1
51,000002,88____:049::8865003:8864006:5:1107:20211205,Rochefort-Jemelle,11532,,1278,,1
7,000017,88____:049::8891009:8891405:3:1223:20211219,Blankenberge,11532,,1279,,1
3,000005,88____:049::8892007:8891009:10:1128:20220116,Bruges,11532,,1280,,1
17,000050,88____:049::8833605:8833001:6:1110:20220123,Louvain,11533,,1281,,1
51,000002,88____:049::8865003:8864006:5:1207:20211205,Rochefort-Jemelle,11533,,1282,,1
7,000017,88____:049::8891009:8891405:3:1323:20211219,Blankenberge,11533,,1283,,1
3,000005,88____:049::8892007:8891009:10:1228:20220116,Bruges,11533,,1284,,1
17,000050,88____:049::8833605:8833001:6:1210:20220123,Louvain,11534,,1285,,1
51,000002,88____:049::8865003:8864006:5:1307:20211205,Rochefort-Jemelle,11534,,1286,,1
7,000017,88____:049::8891009:8891405:3:1423:20211219,Blankenberge,11534,,1287,,1
3,000005,88____:049::8892007:8891009:10:1328:20220116,Bruges,11534,,1288,,1
17,000050,88____:049::8833605:8833001:6:1310:20220123,Louvain,11535,,1289,,1
51,000002,88____:049::8865003:8864006:5:1407:20211205,Rochefort-Jemelle,11535,,1290,,1
