route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
442,NMBS/SNCB,L,Malines -- Gand-Saint-Pierre,,100,,,
443,NMBS/SNCB,L,Malines -- Bruges,,100,,,
444,NMBS/SNCB,L,Liers -- Marloie,,100,,,
445,NMBS/SNCB,L,Liers -- Rochefort-Jemelle,,100,,,
446,NMBS/SNCB,L,Malines -- Zeebrugge-Dorp,,100,,,
447,NMBS/SNCB,L,Malines -- Zeebrugge-Strand,,100,,,
448,NMBS/SNCB,L,Zeebrugge-Strand -- Gand-Saint-Pierre,,100,,,
449,NMBS/SNCB,L,Bruges -- Zeebrugge-Strand,,100,,,
45,NMBS/SNCB,BUS,Rochefort-Jemelle -- Libramont,,700,,,
450,NMBS/SNCB,L,Bruges -- Termonde,,100,,,
451,NMBS/SNCB,L,Namur -- Ciney,,100,,,
452,NMBS/SNCB,L,Zeebrugge-Dorp -- Termonde,,100,,,
453,NMBS/SNCB,L,Zeebrugge-Strand -- Termonde,,100,,,
454,NMBS/SNCB,L,Gand-Saint-Pierre -- Termonde,,100,,,
455,NMBS/SNCB,L,Libramont -- Arlon,,100,,,
456,NMBS/SNCB,L,Bertrix -- Arlon,,100,,,
457,NMBS/SNCB,L,Malines -- Termonde,,100,,,
458,NMBS/SNCB,L,Namur -- Libramont,,100,,,
459,NMBS/SNCB,L,Namur -- Bertrix,,100,,,
46,NMBS/SNCB,BUS,Namur -- Charleroi-Sud,,700,,,
460,NMBS/SNCB,L,Rochefort-Jemelle -- Ciney,,100,,,
461,NMBS/SNCB,L,Namur -- Rochefort-Jemelle,,100,,,
462,NMBS/SNCB,L,Ottignies -- Namur,,100,,,
463,NMBS/SNCB,L,Gembloux -- Namur,,100,,,
464,NMBS/SNCB,S20,Ottignies -- Wavre,,100,,,
465,NMBS/SNCB,S53,Gand-Saint-Pierre -- Lokeren,,100,,,
466,NMBS/SNCB,S8,Ottignies -- Bruxelles-Midi,,100,,,
467,NMBS/SNCB,S53,Gand-Saint-Pierre -- Melsele,,100,,,
468,NMBS/SNCB,S53,Anvers-Central -- Gand-Saint-Pierre,,100,,,
469,NMBS/SNCB,S6,Bruxelles-Midi -- Grammont,,100,,,
47,NMBS/SNCB,BUS,Chatelet -- Tamines,,700,,,
470,NMBS/SNCB,ICT,Bruges -- Knokke,,103,,,
471,NMBS/SNCB,ICT,Schaerbeek -- Blankenberge,,103,,,
472,NMBS/SNCB,ICT,Charleroi-Sud -- Blankenberge,,103,,,
473,NMBS/SNCB,ICT,Anvers-Central -- Blankenberge,,103,,,
474,NMBS/SNCB,ICT,Turnhout -- Blankenberge,,103,,,
475,NMBS/SNCB,ICT,Neerpelt -- Blankenberge,,103,,,
476,NMBS/SNCB,ICT,Hamont -- Blankenberge,,103,,,
477,NMBS/SNCB,ICT,Tongres -- Ostende,,103,,,
478,NMBS/SNCB,ICT,Bruxelles-Nord -- La Panne,,103,,,
479,NMBS/SNCB,ICT,Charleroi-Sud -- Ath,,103,,,
48,NMBS/SNCB,BUS,Rivage -- Bomal,,700,,,
480,NMBS/SNCB,ICT,Schaerbeek -- Cambron-Casteau,,103,,,
481,NMBS/SNCB,ICT,Ottignies -- Louvain,,103,,,
482,NMBS/SNCB,S53,Anvers-Central -- Lokeren,,100,,,
483,NMBS/SNCB,S53,Lokeren -- Melsele,,100,,,
484,NMBS/SNCB,ICT,Mons -- Gand-Saint-Pierre,,103,,,
485,NMBS/SNCB,ICT,Liege-Guillemins -- Rochefort-Jemelle,,103,,,
486,NMBS/SNCB,ICT,Charleroi-Sud -- Cambron-Casteau,,103,,,
487,NMBS/SNCB,ICT,Wavre -- Charleroi-Sud,,103,,,
488,NMBS/SNCB,ICT,Ottignies -- Wavre,,103,,,
489,NMBS/SNCB,ICT,Wavre -- Bruxelles-Midi,,103,,,
49,NMBS/SNCB,BUS,Liege-Guillemins -- Waremme,,700,,,
490,NMBS/SNCB,ICT,Dinant -- Houyet,,103,,,
491,NMBS/SNCB,P,Schaerbeek -- Ostende,,103,,,
492,NMBS/SNCB,P,Schaerbeek -- Blankenberge,,103,,,
493,NMBS/SNCB,P,Schaerbeek -- La Panne,,103,,,
494,NMBS/SNCB,P,Schaerbeek -- Poperinge,,103,,,
495,NMBS/SNCB,P,Gand-Saint-Pierre -- Alost,,103,,,
496,NMBS/SNCB,P,Schaerbeek -- Gand-Saint-Pierre,,103,,,
497,NMBS/SNCB,P,Schaerbeek -- Saint-Nicolas,,103,,,
498,NMBS/SNCB,IC,Anvers-Central -- Poperinge,,103,,,
499,NMBS/SNCB,IC,Anvers-Central -- Deinze,,103,,,
5,NMBS/SNCB,BUS,Charleroi-Sud -- Walcourt,,700,,,
50,NMBS/SNCB,BUS,Landen -- Liege-Guillemins,,700,,,
500,NMBS/SNCB,IC,Anvers-Central -- Courtrai,,103,,,
501,NMBS/SNCB,P,Bruges -- Gand-Saint-Pierre,,103,,,
502,NMBS/SNCB,P,Bruges -- Zeebrugge-Dorp,,103,,,
503,NMBS/SNCB,P,Bruges -- Knokke,,103,,,
504,NMBS/SNCB,P,Bruxelles-Midi -- Alost,,103,,,
505,NMBS/SNCB,P,Courtrai -- Poperinge,,103,,,
506,NMBS/SNCB,S51,Gand-Saint-Pierre -- Eeklo,,100,,,
507,NMBS/SNCB,P,Malines -- Saint-Nicolas,,103,,,
508,NMBS/SNCB,P,Louvain -- Saint-Nicolas,,103,,,
509,NMBS/SNCB,P,Gand-Saint-Pierre -- Termonde,,103,,,
51,NMBS/SNCB,BUS,Landen -- Waremme,,700,,,
510,NMBS/SNCB,P,Malines -- Termonde,,103,,,
511,NMBS/SNCB,S3,Bruxelles-Midi -- Termonde,,100,,,
512,NMBS/SNCB,P,Louvain -- Termonde,,103,,,
513,NMBS/SNCB,P,Bruxelles-Midi -- Mol,,103,,,
514,NMBS/SNCB,P,Bruxelles-Midi -- Neerpelt,,103,,,
515,NMBS/SNCB,P,Anvers-Central -- Hasselt,,103,,,
516,NMBS/SNCB,P,Anvers-Central -- Noorderkempen (brecht),,103,,,
517,NMBS/SNCB,P,Brussels Airport - Zaventem -- Noorderkempen (brecht),,103,,,
518,NMBS/SNCB,P,Anvers-Central -- Essen,,103,,,
519,NMBS/SNCB,S33,Anvers-Central -- Herentals,,100,,,
52,NMBS/SNCB,BUS,Ans -- Angleur,,700,,,
520,NMBS/SNCB,S33,Lierre -- Herentals,,100,,,
521,NMBS/SNCB,P,Lierre -- Herentals,,103,,,
522,NMBS/SNCB,P,Anvers-Central -- Aarschot,,103,,,
523,NMBS/SNCB,P,Anvers-Central -- Louvain,,103,,,
524,NMBS/SNCB,P,Bruxelles-Midi -- Landen,,103,,,
525,NMBS/SNCB,P,Bruxelles-Midi -- Genk,,103,,,
526,NMBS/SNCB,P,Bruxelles-Midi -- Tongres,,103,,,
527,NMBS/SNCB,P,Hasselt -- Tongres,,103,,,
528,NMBS/SNCB,P,Genk -- Louvain,,103,,,
529,NMBS/SNCB,P,Bruxelles-Midi -- Brussels Airport - Zaventem,,103,,,
53,NMBS/SNCB,BUS,Louvain -- Liege-Guillemins,,700,,,
530,NMBS/SNCB,P,Hasselt -- Genk,,103,,,
531,NMBS/SNCB,P,Hasselt -- Louvain,,103,,,
532,NMBS/SNCB,P,Malines -- Hasselt,,103,,,
533,NMBS/SNCB,P,Malines -- Louvain,,103,,,
534,NMBS/SNCB,P,Bruxelles-Midi -- Liege-Guillemins,,103,,,
535,NMBS/SNCB,P,Bruxelles-Midi -- Vise,,103,,,
536,NMBS/SNCB,P,Liege-Guillemins -- Vise,,103,,,
537,NMBS/SNCB,P,Vise -- Braine-Le-Comte,,103,,,
538,NMBS/SNCB,P,Liege-Guillemins -- Verviers-Central,,103,,,
539,NMBS/SNCB,S41,Herstal -- Welkenraedt,,100,,,
54,NMBS/SNCB,BUS,Louvain -- Aarschot,,700,,,
540,NMBS/SNCB,P,Liege-Guillemins -- Statte,,103,,,
541,NMBS/SNCB,P,Liege-Guillemins -- Gouvy,,103,,,
542,NMBS/SNCB,P,Huy -- Namur,,103,,,
543,NMBS/SNCB,P,Liege-Saint-Lambert -- Bomal,,103,,,
544,NMBS/SNCB,P,Verviers-Central -- Spa-Geronstere,,103,,,
545,NMBS/SNCB,P,Tournai -- Mouscron,,103,,,
546,NMBS/SNCB,P,Schaerbeek -- Tournai,,103,,,
547,NMBS/SNCB,P,Schaerbeek -- Mouscron,,103,,,
548,NMBS/SNCB,S51,Renaix -- Eeklo,,100,,,
549,NMBS/SNCB,P,Mons -- Tournai,,103,,,
55,NMBS/SNCB,BUS,Hasselt -- Louvain,,700,,,
550,NMBS/SNCB,P,Mons -- Ath,,103,,,
551,NMBS/SNCB,P,Jurbise -- Ath,,103,,,
552,NMBS/SNCB,P,Ath -- Grammont,,103,,,
553,NMBS/SNCB,P,Mons -- Grammont,,103,,,
554,NMBS/SNCB,P,Bruxelles-Midi -- Namur,,103,,,
555,NMBS/SNCB,P,Luxembourg (l) -- Namur,,103,,,
556,NMBS/SNCB,P,Luxembourg (l) -- Bruxelles-Midi,,103,,,
557,NMBS/SNCB,P,Rochefort-Jemelle -- Ciney,,103,,,
558,NMBS/SNCB,P,Ottignies -- Gembloux,,103,,,
559,NMBS/SNCB,P,Gembloux -- Namur,,103,,,
56,NMBS/SNCB,BUS,Hasselt -- Aarschot,,700,,,
560,NMBS/SNCB,P,Ottignies -- Namur,,103,,,
561,NMBS/SNCB,P,Luxembourg (l) -- Arlon,,103,,,
562,NMBS/SNCB,S81,Schaerbeek -- Louvain-La-Neuve,,100,,,
563,NMBS/SNCB,S81,Schaerbeek -- Ottignies,,100,,,
564,NMBS/SNCB,P,Namur -- Dinant,,103,,,
565,NMBS/SNCB,P,Arlon -- Virton,,103,,,
566,NMBS/SNCB,P,Bertrix -- Arlon,,103,,,
567,NMBS/SNCB,P,Namur -- Rochefort-Jemelle,,103,,,
568,NMBS/SNCB,P,Namur -- Ciney,,103,,,
569,NMBS/SNCB,P,Liege-Saint-Lambert -- Rochefort-Jemelle,,103,,,
57,NMBS/SNCB,BUS,Hasselt -- Tongres,,700,,,
570,NMBS/SNCB,P,Liege-Guillemins -- Marloie,,103,,,
571,NMBS/SNCB,L,Ciney -- Libramont,,100,,,
572,NMBS/SNCB,P,Libramont -- Bertrix,,103,,,
573,NMBS/SNCB,P,Dinant -- Bertrix,,103,,,
574,NMBS/SNCB,P,Namur -- Bertrix,,103,,,
575,NMBS/SNCB,P,Libramont -- Arlon,,103,,,
576,NMBS/SNCB,P,Libramont -- Gedinne,,103,,,
577,NMBS/SNCB,P,Libramont -- Virton,,103,,,
578,NMBS/SNCB,P,Gembloux -- Tamines,,103,,,
579,NMBS/SNCB,P,Gembloux -- Jemeppe-Sur-Sambre,,103,,,
58,NMBS/SNCB,BUS,Melsele -- Zwijndrecht,,700,,,
580,NMBS/SNCB,S51,Gand-Saint-Pierre -- Renaix,,100,,,
581,NMBS/SNCB,S51,Gand-Dampoort -- Eeklo,,100,,,
582,NMBS/SNCB,P,Schaerbeek -- Jemeppe-Sur-Sambre,,103,,,
583,NMBS/SNCB,P,Schaerbeek -- Chatelet,,103,,,
584,NMBS/SNCB,P,Schaerbeek -- Binche,,103,,,
585,NMBS/SNCB,P,Erquelinnes -- Charleroi-Sud,,103,,,
586,NMBS/SNCB,P,Charleroi-Sud -- Couvin,,103,,,
587,NMBS/SNCB,P,Charleroi-Sud -- Walcourt,,103,,,
588,NMBS/SNCB,S62,Luttre -- Manage,,100,,,
589,NMBS/SNCB,P,Luttre -- Charleroi-Sud,,103,,,
59,NMBS/SNCB,BUS,Mons -- Quevy,,700,,,
590,NMBS/SNCB,P,Mons -- La Louviere-Sud,,103,,,
591,NMBS/SNCB,P,Mons -- Quevy,,103,,,
592,NMBS/SNCB,P,Quevy -- Manage,,103,,,
593,NMBS/SNCB,P,Manage -- Braine-Le-Comte,,103,,,
594,NMBS/SNCB,P,Schaerbeek -- Quievrain,,103,,,
595,NMBS/SNCB,P,Schaerbeek -- Mons,,103,,,
596,NMBS/SNCB,P,Schaerbeek -- Quevy,,103,,,
597,NMBS/SNCB,P,Saint-Ghislain -- Quievrain,,103,,,
598,NMBS/SNCB,P,Mons -- Saint-Ghislain,,103,,,
599,NMBS/SNCB,P,Ostende -- Courtrai,,103,,,
6,NMBS/SNCB,BUS,Bruges -- Blankenberge,,700,,,
60,NMBS/SNCB,BUS,Mons -- Braine-Le-Comte,,700,,,
600,NMBS/SNCB,P,Blankenberge -- Courtrai,,103,,,
601,NMBS/SNCB,P,Bruges -- Courtrai,,103,,,
602,NMBS/SNCB,P,Knokke -- Courtrai,,103,,,
603,NMBS/SNCB,S51,Audenarde -- Eeklo,,100,,,
604,NMBS/SNCB,P,Grammont -- Denderleeuw,,103,,,
605,NMBS/SNCB,P,Schaerbeek -- Audenarde,,103,,,
606,NMBS/SNCB,P,Schaerbeek -- Courtrai,,103,,,
607,NMBS/SNCB,P,Zottegem -- Courtrai,,103,,,
608,NMBS/SNCB,P,Bruxelles-Midi -- Courtrai,,103,,,
609,NMBS/SNCB,P,Denderleeuw -- Courtrai,,103,,,
61,NMBS/SNCB,BUS,Deinze -- Courtrai,,700,,,
610,NMBS/SNCB,P,Audenarde -- Grammont,,103,,,
611,NMBS/SNCB,P,Renaix -- Grammont,,103,,,
612,NMBS/SNCB,P,Gand-Saint-Pierre -- Grammont,,103,,,
613,NMBS/SNCB,S52,Zottegem -- Grammont,,100,,,
614,NMBS/SNCB,P,Alost -- Burst,,103,,,
615,NMBS/SNCB,P,Courtrai -- Roulers,,103,,,
616,NMBS/SNCB,P,Gand-Saint-Pierre -- Courtrai,,103,,,
617,NMBS/SNCB,P,Gand-Saint-Pierre -- La Panne,,103,,,
618,NMBS/SNCB,P,Louvain -- La Panne,,103,,,
619,NMBS/SNCB,P,Sint-Joris-Weert -- La Panne,,103,,,
62,NMBS/SNCB,BUS,Courtrai -- Menin,,700,,,
620,NMBS/SNCB,IC,Bruges -- Courtrai,,103,,,
621,NMBS/SNCB,P,Zeebrugge-Dorp -- Gand-Saint-Pierre,,103,,,
622,NMBS/SNCB,P,Bruges -- Blankenberge,,103,,,
623,NMBS/SNCB,P,Mol -- Hamont,,103,,,
624,NMBS/SNCB,P,Hamont -- Heverlee,,103,,,
625,NMBS/SNCB,P,Essen -- Heverlee,,103,,,
626,NMBS/SNCB,P,Tongres -- Louvain,,103,,,
627,NMBS/SNCB,IC,Lichtervelde -- Courtrai,,103,,,
628,NMBS/SNCB,P,Hasselt -- Gand-Saint-Pierre,,103,,,
629,NMBS/SNCB,P,Tongres -- Gand-Saint-Pierre,,103,,,
63,NMBS/SNCB,BUS,Verviers-Central -- Spa-Geronstere,,700,,,
630,NMBS/SNCB,P,Bruxelles-Midi -- Hasselt,,103,,,
631,NMBS/SNCB,S41,Liege-Saint-Lambert -- Eupen,,100,,,
632,NMBS/SNCB,P,Liege-Guillemins -- Namur,,103,,,
633,NMBS/SNCB,P,Louvain-La-Neuve -- Tournai,,103,,,
634,NMBS/SNCB,P,Louvain-La-Neuve -- Mouscron,,103,,,
635,NMBS/SNCB,L,Gand-Saint-Pierre -- Courtrai,,100,,,
636,NMBS/SNCB,L,Malines -- Courtrai,,100,,,
637,NMBS/SNCB,L,Londerzeel -- Deinze,,100,,,
638,NMBS/SNCB,P,Mons -- Quievrain,,103,,,
639,NMBS/SNCB,P,Tournai -- Ath,,103,,,
64,NMBS/SNCB,BUS,Courtrai -- Poperinge,,700,,,
640,NMBS/SNCB,P,Ottignies -- Arlon,,103,,,
641,NMBS/SNCB,P,Liege-Saint-Lambert -- Arlon,,103,,,
642,NMBS/SNCB,P,Namur -- Arlon,,103,,,
643,NMBS/SNCB,P,Marloie -- Libramont,,103,,,
644,NMBS/SNCB,P,Ciney -- Libramont,,103,,,
645,NMBS/SNCB,P,Namur -- Libramont,,103,,,
646,NMBS/SNCB,P,Louvain-La-Neuve -- Binche,,103,,,
647,NMBS/SNCB,L,Termonde -- Courtrai,,100,,,
648,NMBS/SNCB,L,Deinze -- Termonde,,100,,,
649,NMBS/SNCB,P,Mons -- Manage,,103,,,
65,NMBS/SNCB,BUS,Liege-Guillemins -- Welkenraedt,,700,,,
650,NMBS/SNCB,P,Schaerbeek -- Saint-Ghislain,,103,,,
651,NMBS/SNCB,P,Sint-Joris-Weert -- Poperinge,,103,,,
652,NMBS/SNCB,P,Louvain -- Poperinge,,103,,,
653,NMBS/SNCB,L,Londerzeel -- Gand-Saint-Pierre,,100,,,
654,NMBS/SNCB,S3,Schaerbeek -- Courtrai,,100,,,
655,NMBS/SNCB,P,Zottegem -- Denderleeuw,,103,,,
656,NMBS/SNCB,P,Zottegem -- Poperinge,,103,,,
657,NMBS/SNCB,P,Alost -- Grammont,,103,,,
658,NMBS/SNCB,P,Gand-Saint-Pierre -- Denderleeuw,,103,,,
659,NMBS/SNCB,P,Gand-Saint-Pierre -- Lichtervelde,,103,,,
66,NMBS/SNCB,BUS,Vilvorde -- Kontich-Lint,,700,,,
660,NMBS/SNCB,IC,Namur -- Courtrai,,103,,,
661,NMBS/SNCB,IC,Amsterdam Cs (nl) -- Bruxelles-Midi,,103,,,
662,NMBS/SNCB,IC,Rotterdam Cs (nl) -- Bruxelles-Midi,,103,,,
663,NMBS/SNCB,IC,Amsterdam Cs (nl) -- Bruxelles-Nord,,103,,,
664,NMBS/SNCB,IC,Rotterdam Cs (nl) -- Bruxelles-Nord,,103,,,
665,NMBS/SNCB,L,Rochefort-Jemelle -- Libramont,,100,,,
666,NMBS/SNCB,L,Marloie -- Libramont,,100,,,
667,NMBS/SNCB,IZY,Paris Nord (f) -- Bruxelles-Midi,,101,,,
668,NMBS/SNCB,IC,Den Haag Hs (nl) -- Bruxelles-Midi,,103,,,
669,NMBS/SNCB,IC,Den Haag Hs (nl) -- Bruxelles-Nord,,103,,,
67,NMBS/SNCB,BUS,Malines -- Tamise,,700,,,
68,NMBS/SNCB,BUS,Malines -- Puurs,,700,,,
69,NMBS/SNCB,BUS,Malines -- Willebroek,,700,,,
7,NMBS/SNCB,BUS,Tournai -- Courtrai,,700,,,
70,NMBS/SNCB,BUS,Vilvorde -- Malines,,700,,,
71,NMBS/SNCB,BUS,Luttre -- La Louviere-Sud,,700,,,
72,NMBS/SNCB,BUS,Malines -- Saint-Nicolas,,700,,,
73,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Renaix,,700,,,
74,NMBS/SNCB,BUS,Mons -- La Louviere-Sud,,700,,,
75,NMBS/SNCB,BUS,Charleroi-Sud -- Tamines,,700,,,
76,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Zottegem,,700,,,
77,NMBS/SNCB,BUS,Mons -- Ath,,700,,,
78,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Grammont,,700,,,
79,NMBS/SNCB,BUS,Jurbise -- Grammont,,700,,,
8,NMBS/SNCB,BUS,Termonde -- Waregem,,700,,,
80,NMBS/SNCB,BUS,Lierre -- Aarschot,,700,,,
81,NMBS/SNCB,BUS,La Louviere-Sud -- Braine-Le-Comte,,700,,,
82,NMBS/SNCB,BUS,Charleroi-Sud -- Couvin,,700,,,
83,NMBS/SNCB,BUS,Hasselt -- Liers,,700,,,
84,NMBS/SNCB,BUS,Lierre -- Louvain,,700,,,
85,NMBS/SNCB,BUS,Binche -- Braine-Le-Comte,,700,,,
86,NMBS/SNCB,BUS,Anvers-Central -- Tongres,,700,,,
87,NMBS/SNCB,BUS,Anvers-Central -- Aarschot,,700,,,
88,NMBS/SNCB,BUS,Bertrix -- Virton,,700,,,
89,NMBS/SNCB,BUS,Virton -- Athus,,700,,,
9,NMBS/SNCB,BUS,Bruges -- Ostende,,700,,,
90,NMBS/SNCB,BUS,Bruxelles-Midi -- Nivelles,,700,,,
91,NMBS/SNCB,IC,Waregem -- Poperinge,,103,,,
92,NMBS/SNCB,IC,Bruges -- Knokke,,103,,,
93,NMBS/SNCB,IC,Courtrai -- Waregem,,103,,,
94,NMBS/SNCB,IC,Courtrai -- Poperinge,,103,,,
95,NMBS/SNCB,IC,Knokke -- Gand-Saint-Pierre,,103,,,
96,NMBS/SNCB,IC,Zottegem -- Denderleeuw,,103,,,
97,NMBS/SNCB,IC,Deinze -- La Panne,,103,,,
98,NMBS/SNCB,IC,Bruxelles-Midi -- Ciney,,103,,,
99,NMBS/SNCB,IC,Bruges -- Ostende,,103,,,
